"","ccode","cname","year","ACTPOP_level","ACTPOP_growth","UNR","VACR","BECRU","FEGAP","ACCU","PUCA","PRCA","PUINV","PRINV","UDENS","LTU","TFP","INFL","EPL","OG","TGLOB","FGLOB","EGLOB","LRG_pg","LRG_cp","OCR","PS","ROP","FinancialCrisis","EuroCrisis","CovidCrisis","DCOU_AUT","DCOU_DEU","DCOU_FIN","DCOU_SWE","DCOU_GBR","DCOU_USA","DCLU_CON","DCLU_EAS","DCLU_MED","DCLU_SOD","DCLU_LIB","DCLU_LIBEU","DCLU_LIBUS"
"1","AUT","Austria","2000",NA,NA,5.04824453871472,NA,NA,NA,7.619331216,0.790074317,6.829252717,2.65576188,22.95590256,36.9,25.83757245,1.617742046,2.344868,2.67,1.8189299,79.58,84.44,82.01,7.41135,6.6073,26.3710198,23.8722329,6.2953513,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"2","AUT","Austria","2001",NA,NA,5.26024392305415,NA,NA,NA,7.35003863,0.715941909,6.634095376,2.415353173,22.38126182,36.2,23.33100645,-0.181189971,2.65,2.67,0.6390151,79.18,85.15,82.17,7.41135,7,26.1453911,24.3673614,6.3709419,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"3","AUT","Austria","2002",NA,NA,6.0132097360979,NA,NA,NA,6.994426589,0.779788363,6.214635601,2.62335535,20.90720806,36,19.21317237,0.857112558,1.810359,2.67,0.0081909,79.4,82.26,80.83,7.41135,7,26.1816904,24.6540932,6.4548583,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"4","AUT","Austria","2003",NA,NA,6.05740346463567,NA,NA,NA,7.109247041,0.732384714,6.37686614,2.483584021,21.62454041,34.6,24.54709649,-0.324468579,1.355554,2.29,-1.2818471,80.41,82.96,81.68,6.82144226804124,5.8083,25.7425397,24.4814414,6.3021448,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"5","AUT","Austria","2004",NA,NA,6.26980715884946,NA,NA,NA,7.03066437,0.716430742,6.314237315,2.403994581,21.18752226,34.8,27.89305286,1.502109631,2.061207,2.29,-0.8932138,79.16,84.72,81.94,6.82144226804124,5.5835,25.805725,25.6911619,6.6297906,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"6","AUT","Austria","2005",NA,NA,6.36272699549808,NA,NA,NA,6.915501463,0.878470816,6.037029466,2.928292827,20.12382171,33.8,25.5295061,0.735111849,2.299138,2.29,-0.9489291,78.82,86.48,82.65,6.82144226804124,5.5835,25.7609893,26.6629428,6.8686378,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"7","AUT","Austria","2006",NA,NA,5.92484529876463,NA,NA,NA,6.865857468,0.872601995,5.993258876,2.872395916,19.7283669,31.6,27.96366365,1.619859441,1.441547,2.29,0.3647569,77.39,88.44,82.92,6.82144226804124,5.5835,25.9940448,27.6523106,7.187954,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"8","AUT","Austria","2007",NA,NA,5.38987744786218,NA,NA,NA,7.038586599,0.914596588,6.123992172,2.977846875,19.93918543,30.4,27.24568255,1.764220741,2.168556,2.29,2.1829512,79.15,88.51,83.83,5.0808223880597,3.0705,25.7090193,28.2180943,7.2545953,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"9","AUT","Austria","2008",NA,NA,5.09426093074775,NA,NA,NA,7.00822597,0.975520181,6.032705789,3.240001511,20.03646491,29.6,24.322753,-0.492507037,3.215951,2.29,2.0915133,79.11,87.26,83.19,5.02507777777778,3,24.8031857,26.6027445,6.5983281,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"10","AUT","Austria","2009",NA,NA,6.18985074803201,NA,NA,NA,6.413712502,0.964274328,5.449437182,3.369700462,19.04330588,29.3,21.68101311,-4.02192099,0.5063094,2.29,-2.6853388,75.63,85.72,80.68,5.02507777777778,3,23.2866097,23.762441,5.5334669,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"11","AUT","Austria","2010",4162500,NA,5.94297014392357,1.66366997553336,3.14438245032897,2.7985876935946,6.174719312,0.928897259,5.245826884,3.248915331,18.34782826,28.9,25.44637575,0.898142427,1.813532,2.29,-1.6660339,76.91,82.98,79.94,5.02507777777778,3,23.1723528,24.0929368,5.5829003,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"12","AUT","Austria","2011",4190000,0.155708234903228,5.80975696398922,1.75837533664698,3.19620608806624,2.61355087592298,6.487375929,0.873904582,5.613468553,3.027130349,19.44457253,28.3,26.25585049,1.365136312,3.286583,2.29,0.2879629,77.02,83.21,80.11,5.02507777777778,3,23.1197189,24.6115731,5.6901265,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"13","AUT","Austria","2012",4237500,0.243160746870646,6.07069706111416,1.63703120509842,3.15244675224549,2.91825030886867,6.452132741,0.836580215,5.615553421,2.93669603,19.71260274,28,24.91250916,-0.522938755,2.485675,2.29,0.0326508,77.15,82.78,79.96,5.02507777777778,3,22.9079242,23.589906,5.4039578,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"14","AUT","Austria","2013",4278250,0.164866594178606,6.6237962929142,1.51893550437296,3.17192675877634,3.45186953413786,6.459241927,0.852649309,5.606591749,3.04141086,19.99878361,27.8,24.59289244,-0.767324028,2.000158,2.29,-0.9088578,78.18,81.23,79.7,5.03200707070707,3,22.4952086,22.7915407,5.1270046,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"15","AUT","Austria","2014",4297000,0.198655073587757,7.32888112399016,1.45062794186284,3.26059499801053,4.06828612597963,6.349101374,0.828419586,5.520683471,2.956708783,19.70384765,27.7,27.20212028,-0.437947593,1.605806,2.29,-1.1794795,81.2,84.93,83.07,5.03200707070707,3,22.4613354,23.0531643,5.1780486,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"16","AUT","Austria","2015",4338250,0.35805929943478,8.0526873355103,1.53459152726253,3.51533579573394,4.53735153977636,6.407172892,0.841381476,5.565788956,2.980501886,19.71619884,27.4,29.21544632,0.095780551,0.8965653,2.29,-1.2895473,80.23,83,81.62,5.03200707070707,3,22.3316146,23.2844566,5.1997951,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"17","AUT","Austria","2016",4432750,0.359505696262867,7.95784217287302,1.64305245021875,3.61595797550153,4.34188419737149,6.582705974,0.848310178,5.73439659,2.976407127,20.11987987,26.9,32.28868091,0.5881886,0.8915924,2.29,-0.5531154,79.83,83.77,81.8,5.07439803921569,3,22.678166,23.4113414,5.3092629,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"18","AUT","Austria","2017",4451500,0.191839590594031,7.54212566811896,2.19041738530542,4.06452988494439,3.47759578317457,6.74997378,0.887783286,5.862191265,3.107719015,20.52082253,26.7,33.42543436,0.602683982,2.081269,2.29,0.5132412,80.91,83.88,82.4,7.32003539823009,3.1419,22.5446993,23.1490685,5.2188879,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"19","AUT","Austria","2018",4477000,0.0950258306853931,6.87618976172966,2.68104001100657,4.2936394672202,2.58255029450946,6.920472828,0.880824074,6.039650246,3.066780248,21.02835358,26.3,28.89874481,0.685405596,1.998382,2.29,1.7748968,81.33,83.58,82.46,7.32003539823009,7,22.6005545,22.8468247,5.1635091,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"20","AUT","Austria","2019",4499250,0.118095145635966,6.60924626929733,2.83576266166985,4.32923247149586,2.28001379780147,7.097750466,0.890157226,6.20759252,3.124474563,21.78880805,26.3,25.13284037,0.101542566,1.530896,2.29,2.1774026,81.92,84.18,83.05,5,2.8033,22.4438098,22.707904,5.0965188,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"21","AUT","Austria","2020",4458000,-0.166004398235808,9.02552555837127,2.29410107420051,4.55032612882678,4.47519942954449,6.627378862,0.8788129,5.748563877,3.316343977,21.69314447,NA,24.53209904,-6.067491562,1.381909,NA,-5.3160657,80.69,82.92,81.81,5.39767731958763,6.58587041373927,NA,NA,NA,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"22","AUT","Austria","2021",4513250,0.350416070490096,7.2278178248733,3.2473485498402,4.84471296694773,2.38310485792557,7.075509461,0.931723314,6.143785491,3.486644177,22.99093903,NA,31.52394204,2.556474513,2.766667,NA,-2.3015849,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"23","AUT","Austria","2022",4577750,0.339938120219622,5.64219249983988,4.51103864866196,5.0450122328859,0.597180266953984,6.919090975,0.879685831,6.039407742,3.280446333,22.52162339,NA,NA,2.438009596,8.54687,NA,1.1268173,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"24","BEL","Belgium","2012",4851750,NA,7.65,1.888363992114,3.80078735786049,3.84921264213951,8.589826816,0.929272154,7.660554663,2.484082981,20.47780448,54.1,44.69055013,-0.025865086,2.839664,1.69,-0.7943535,86.41,87.01,86.71,4.91728817204301,5,24.515047,20.5012699,5.0258959,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"25","BEL","Belgium","2013",4907000,0.0170901899621408,8.55,1.74682171214071,3.86462490273029,4.68537509726971,8.311068793,0.87163218,7.439436614,2.32541743,19.84758705,53.3,46.04502705,0.2402738,1.113096,1.69,-1.2466263,85.77,85.81,85.79,4.91728817204301,5,24.4054806,20.3602314,4.9690123,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"26","BEL","Belgium","2014",4928000,0.305828350057057,8.65,1.66003636257071,3.78936861973557,4.86063138026443,8.639523578,0.970876312,7.668647265,2.562832612,20.24301042,52.9,49.93594306,0.799942293,0.3400028,1.73,-0.7214459,89.01,88.99,89,6.48484823529412,5.5776,24.5369544,21.3308726,5.2339465,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"27","BEL","Belgium","2015",4930000,-0.0229841989860535,8.675,1.83264198127079,3.98725083077603,4.68774916922398,8.82521556,0.958020488,7.867195073,2.492792201,20.47062957,52.3,51.73470671,0.885090219,0.5614291,2.07,0.0734319,88.71,88.64,88.67,6.48484823529412,7.57142857142857,24.9126804,22.9922815,5.7279936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"28","BEL","Belgium","2016",4932750,0.220631881168376,7.925,2.2011878889079,4.17665105312799,3.74834894687201,9.030588807,0.935043016,8.095545789,2.410219554,20.86753488,51.6,51.61390069,-0.1942829,1.973853,2.07,0.0021351,88,89.3,88.65,6.48484823529412,7.5716,25.1381107,23.8501371,5.9954739,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"29","BEL","Belgium","2017",4943000,-0.0621709124830582,7.175,2.68798213263022,4.39161380378806,2.78338619621194,8.994120071,0.931568281,8.062551793,2.411076865,20.86742594,50.7,48.7943092,-0.044387237,2.125971,2.07,0.3828947,88.18,89.43,88.81,6.48484823529412,7.5716,24.9563005,23.7699762,5.9321067,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"30","BEL","Belgium","2018",5003750,0.365558709401042,6,2.89293507396853,4.16624656541247,1.83375343458753,9.092626873,1.011082994,8.081543883,2.626796867,20.99587698,50,48.67738607,0.145359404,2.053165,2.07,0.8606054,87.49,89.32,88.4,6.45486153846154,7.60328164985699,24.5089221,23.3477368,5.7222786,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"31","BEL","Belgium","2019",5048250,-0.0158775187927113,5.45,2.7841435204959,3.8953282514703,1.5546717485297,9.34601114,1.00245292,8.343558215,2.604247407,21.67552152,49.1,43.51043958,0.403899634,1.43682,2.07,1.6771642,87.82,89.7,88.76,6.45486153846154,8.0768,24.3324964,23.2516544,5.657708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"32","BEL","Belgium","2020",5011500,-0.123366989733474,5.75,2.46712784341087,3.76642869302108,1.98357130697892,8.735381988,0.9786335,7.756748489,2.710675749,21.48509122,NA,41.63913263,-5.945219269,0.7407918,NA,-4.8962049,87.9,89.83,88.87,6.45486153846154,7.05212274064733,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"33","BEL","Belgium","2021",5116000,0.789938094489149,6.3,3.44803021018436,4.66074997443131,1.63925002556869,9.000189457,1.014851322,7.985338131,2.727370819,21.4602649,NA,42.29617899,4.231892226,2.440248,NA,-0.4107773,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"34","BEL","Belgium","2022",5215000,0.427655212654419,5.575,3.93387806200164,4.68309408357969,0.891905916420305,8.816322109,1.067800423,7.748516722,2.896609039,21.01930576,NA,NA,1.087307148,9.597511,NA,0.6341623,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"35","BGR","Bulgaria","2005",3280750,NA,10.1,0.644961155745742,2.55227499949202,7.54772500050798,11.52615735,1.65068657,9.875473522,3.675565049,21.9896048,NA,59.81837537,2.922733694,NA,NA,0.7810068,68.7,60.91,64.8,5.22125968992248,6.7686,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"36","BGR","Bulgaria","2006",3376250,0.853991887751546,8.95,0.585992851002394,2.29011703117361,6.65988296882639,12.23965566,1.855019289,10.38463109,4.158413277,23.2793201,NA,55.72720825,1.904650564,NA,NA,1.8072852,71.67,69.91,70.79,4.18606568047337,4.4996,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"37","BGR","Bulgaria","2007",3449750,0.414764402109139,6.925,0.703721001481522,2.20754794631046,4.71745205368954,12.90957088,2.386683598,10.52289053,5.22994969,23.05885375,NA,58.89645288,1.464418117,NA,NA,2.9325793,79.84,73.07,76.46,4.18606568047337,4.4996,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"38","BGR","Bulgaria","2008",3504000,0.0952874747122035,5.65,0.649264612743561,1.91529242206017,3.73470757793983,14.33023606,2.419314831,11.9109165,5.567817051,27.41181227,NA,51.66913085,0.159618079,NA,NA,3.9431799,78.51,70.39,74.45,4.18606568047337,4.3728,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"39","BGR","Bulgaria","2009",3429750,-0.797286436219782,7.95,0.504961500552267,2.00360772842154,5.94639227157846,11.15049534,1.983006777,9.167484363,4.940580213,22.84041203,NA,43.26369384,-5.136506289,NA,NA,-1.6229141,74.03,69.4,71.71,4.18606568047337,6.1143,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"40","BGR","Bulgaria","2010",3376750,-0.0952693651244502,11.325,0.491014752580991,2.35812257378189,8.96687742621811,8.926575476,1.84598053,7.080600822,4.587802564,17.59736795,NA,46.13293668,2.194333761,NA,NA,-0.4568805,75.89,67.63,71.76,8.8,8.1126,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"41","BGR","Bulgaria","2011",3295250,-0.567103737105206,12.3,0.495502645149564,2.46874108309066,9.83125891690934,8.310053306,1.35900295,6.951047672,3.408071716,17.43165382,NA,55.73968641,1.942544237,NA,NA,1.0966037,75.23,67.12,71.17,8.8,7.9416,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"42","BGR","Bulgaria","2012",3300250,0.167539359057088,13.275,0.495998532402697,2.5660047774012,10.7089952225988,8.221044247,1.322893618,6.898145434,3.39880204,17.72283912,NA,55.19385818,0.644905728,NA,NA,1.2338498,76.48,67.09,71.79,8.8,8.3547,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"43","BGR","Bulgaria","2013",3318750,0.0680372861063799,13.9,0.44348669607711,2.48283408134169,11.4171659186583,8.029575248,1.560037048,6.469542845,4.116056943,17.06947074,NA,57.27383737,-1.740667258,NA,NA,-0.3744226,78.12,69.79,73.95,8.8,2.3292,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"44","BGR","Bulgaria","2014",3302250,-0.24661875393432,12.4,0.479326390848873,2.43795964825631,9.96204035174369,8.105047394,2.024653458,6.080398708,5.260871152,15.79934286,NA,60.35295721,-0.436949185,NA,NA,-1.5539416,82.85,69.69,76.27,3.47932,2.02252663622527,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"45","BGR","Bulgaria","2015",3271250,-0.20554776131979,10.1,0.540178746245596,2.33576654164763,7.76423345835237,8.106237039,2.554093075,5.552148254,6.570364354,14.28281426,NA,61.21691111,1.937826876,NA,NA,-1.0518401,82.65,69.95,76.3,NA,8.5827397260274,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"46","BGR","Bulgaria","2016",3198500,-0.688993246568317,8.55,0.610269301567352,2.28425097754184,6.26574902245816,7.437814042,1.075720528,6.362092718,2.661533102,15.74100329,NA,59.09838228,1.9044979,NA,NA,-0.5148993,82.44,71.05,76.75,NA,8.1143,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"47","BGR","Bulgaria","2017",3268000,0.873931907625823,7.175,0.593128123212379,2.06293341726019,5.11206658273981,7.538826486,0.942340291,6.596488731,2.286661314,16.00688809,NA,54.99788885,0.927160939,NA,NA,-0.1997981,83.7,71.34,77.52,NA,6.586,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"48","BGR","Bulgaria","2018",3237250,-0.490016426970606,6.2,0.644590296019175,1.99911476291855,4.20088523708145,7.781593218,1.272673546,6.508921221,3.067339016,15.68750138,NA,58.42778321,1.695754389,NA,NA,-0.0729109,82.86,68.5,75.68,NA,9,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"49","BGR","Bulgaria","2019",3265750,0.2363601347113,5.225,0.61633862920189,1.79453875343495,3.43046124656505,7.950892256,1.429568415,6.521318161,3.345791951,15.26263003,NA,57.11418037,2.710126083,NA,NA,1.2959511,83.47,67.6,75.54,NA,9,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"50","BGR","Bulgaria","2020",3188000,-0.477991010981482,6.125,0.525985108532831,1.79489798867891,4.33010201132109,7.828477774,1.354008514,6.474471934,3.297128389,15.76590177,NA,45.35790391,-3.811405274,NA,NA,-4.9254667,80.14,68.78,74.46,NA,8.15655737704918,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"51","BGR","Bulgaria","2021",3154000,-0.497396130185311,5.275,0.553883540059968,1.7093085367529,3.5656914632471,7.08110771,1.128391759,5.952717153,2.60440196,13.73926041,NA,49.44702305,6.829029842,NA,NA,-0.1058824,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"52","BGR","Bulgaria","2022",3181250,0.371684967041902,4.275,0.595830725903906,1.59598757928726,2.67901242071274,6.470362824,1.276844484,5.193517141,2.946115022,11.98321257,NA,NA,2.594815175,NA,NA,1.3549384,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"53","HRV","Croatia","2012",1823250,NA,15.95,0.580590459307397,3.04309346322997,12.90690653677,8.239315232,1.582456177,6.656857945,3.709294195,15.60374618,NA,63.65279911,-0.596356909,NA,NA,-3.5108953,71.8,65.62,68.71,2.99725584415584,2.7275,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54","HRV","Croatia","2013",1811500,0.311178943419263,17.2,0.545620602268022,3.06344158733441,14.1365584126656,8.223729469,1.735570703,6.488159496,4.089454324,15.28778508,NA,63.55854332,0.819803163,NA,NA,-4.0435799,73.34,64.12,68.73,2.99725584415584,2.7685,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55","HRV","Croatia","2014",1868250,0.590929644069136,17.4,0.58380543720814,3.18719541406259,14.2128045859374,7.959446197,1.571310831,6.388135321,3.75021511,15.24643065,NA,58.50133824,-2.340081641,NA,NA,-4.8317915,76.7,66.25,71.47,2.99725584415584,2.78382257012394,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56","HRV","Croatia","2015",1864750,-0.212783465692142,16.2,0.741241429216795,3.46527216150652,12.7347278384935,8.508316736,1.55930277,6.949010173,3.531600657,15.73852709,NA,63.01210032,1.252410814,NA,NA,-3.2736263,79.09,64.84,71.97,2.99725584415584,2.46601435094586,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57","HRV","Croatia","2016",1807250,-0.607934031850503,13.2,0.995135234274986,3.62433236506116,9.57566763493884,8.800694026,1.44368153,7.357007335,3.240127177,16.51170214,NA,50.65698719,2.7867263,NA,NA,-1.3071681,81.11,63.26,72.18,7.1053,4.5346,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58","HRV","Croatia","2017",1805750,0.0698536142422267,11.125,1.1304073090236,3.54623480791777,7.57876519208224,8.807228306,1.216140756,7.591094697,2.713925327,16.94019714,NA,41.01312445,1.314426433,NA,NA,0.7285609,82.42,63.64,73.03,7.1053,4.8592,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59","HRV","Croatia","2018",1784000,-0.542632391028762,8.425,1.14563457730437,3.10676219138017,5.31823780861983,8.988481236,1.550987184,7.437494122,3.462065574,16.60174412,NA,40.19632986,0.506308267,NA,NA,1.6251916,80.94,67.32,74.13,7.1053,4.71428571428571,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60","HRV","Croatia","2019",1769000,0.0740151305328786,6.675,0.995331693121772,2.57756455818042,4.09743544181958,9.591886544,1.952388389,7.639506033,4.332908674,16.95425057,NA,37.16531742,0.713614495,NA,NA,2.5541534,82.53,67.8,75.17,7.1053,4.71428571428571,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61","HRV","Croatia","2020",1764000,-0.0822522748045629,7.55,0.797370646304096,2.45359906659501,5.09640093340499,8.973384233,2.239631822,6.733748076,5.548967556,16.68370186,NA,28.86707716,-8.494748745,NA,NA,-8.0084124,79.93,68.72,74.33,7.1053,4.81615925058548,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"62","HRV","Croatia","2021",1784750,0.101455146020928,7.7,1.07626810837378,2.87876091999285,4.82123908000715,9.236059471,2.0854067,7.150656049,4.68117678,16.05129832,NA,36.95944517,11.48201257,NA,NA,0.9325682,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"63","HRV","Croatia","2022",1793000,0.0917515352369179,6.95,1.14312361226663,2.81863603632201,4.13136396367799,9.860514182,1.978831374,7.881682922,4.417656472,17.59552027,NA,NA,3.557611459,NA,NA,3.5182735,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64","CYP","Cyprus","2005",357250,NA,5.375,0.807014749965767,2.08271560254059,3.29228439745941,10.14859162,1.637413517,8.511179762,3.473142682,18.05319267,NA,23.45934628,0.609086142,NA,NA,3.4311873,75,80.05,77.53,NA,2.6737,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"65","CYP","Cyprus","2006",365750,0.755911320066161,4.575,0.775602424919899,1.88371470610826,2.69128529389174,11.50155388,1.55106394,9.950489349,3.381870456,21.69560202,NA,19.26222801,0.566559143,NA,NA,4.2760123,73.77,83.29,78.53,NA,4.2669,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"66","CYP","Cyprus","2007",382750,1.1273778719877,3.95,3.44438267489572,3.6885378628717,0.261462137128305,11.56529409,1.399291132,10.16600103,3.091094619,22.45713587,NA,18.59200501,-0.494890554,NA,NA,5.4969326,76.63,86.23,81.43,NA,3.5931,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"67","CYP","Cyprus","2008",385750,0.00150970333394149,3.625,3.26505045478486,3.44032090052587,0.184679099474132,11.69062347,1.355391981,10.33523149,3.151568841,24.03156724,NA,13.59424326,-1.56752527,NA,NA,5.2532904,77.1,86.5,81.8,NA,3.1289,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"68","CYP","Cyprus","2009",393000,0.830946510835465,5.425,1.87770876064984,3.19164064808765,2.23335935191235,9.618007161,1.723261072,7.894746088,4.199622071,19.23965583,NA,10.38895632,-4.286833557,NA,NA,0.50934,74.31,85.34,79.82,NA,2.8333,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"69","CYP","Cyprus","2010",409000,0.740037592664812,6.325,1.21559398819984,2.77283825265088,3.55216174734912,9.084038753,1.683194422,7.400844327,4.149296572,18.2440588,NA,20.36428722,-0.110650835,NA,NA,0.5146297,75.25,84.49,79.87,NA,2.7078,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"70","CYP","Cyprus","2011",419750,0.604002798674108,7.925,0.762014742972831,2.45743094268378,5.46756905731622,7.793323248,1.619732815,6.173590436,3.945497248,15.03821115,NA,20.79591926,-1.091206956,NA,NA,-0.6250839,74.41,84.73,79.57,NA,1.7649,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"71","CYP","Cyprus","2012",426500,0.294260294481507,11.875,0.379609201123418,2.12317198157393,9.75182801842607,6.198325534,1.162018963,5.036306574,2.898636958,12.5629829,NA,30.07448037,-2.173660005,NA,NA,-4.1210053,75,81.47,78.23,NA,0.3342,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"72","CYP","Cyprus","2013",425000,-0.232676294485448,15.875,0.292777796050102,2.1558867113778,13.7191132886222,5.211214327,0.849592068,4.361622258,2.295410011,11.78413944,NA,38.25081729,-3.842171324,NA,NA,-9.1818518,74.96,80.45,77.7,NA,7.5394,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"73","CYP","Cyprus","2014",424250,0.118063918997279,16.2,0.541885724704698,2.96286157965844,13.2371384203416,4.836240701,0.752881667,4.083359034,2.07117853,11.23332647,NA,47.70583229,-0.639720154,NA,NA,-9.4192705,80.27,85.72,82.99,NA,6.5691,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"74","CYP","Cyprus","2015",412500,-1.25510657798253,14.9,0.636252021181156,3.07898605316738,11.8210139468326,4.761985509,0.805864927,3.956120582,2.171738422,10.66141333,NA,45.33225148,2.692217478,NA,NA,-5.9005963,81.72,81.79,81.75,NA,6.75,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"75","CYP","Cyprus","2016",408000,0.492962101990133,12.975,0.799529884163255,3.2208539623861,9.7541460376139,6.965668996,0.946604576,6.019064421,2.450848909,15.5839279,NA,44.43233651,3.0061868,NA,NA,-1.5377371,83.17,84.26,83.71,NA,6.1803,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"76","CYP","Cyprus","2017",417250,0.421550331908063,11.125,0.839549580231674,3.05613957143279,8.06886042856721,8.154467511,1.041726999,7.112740516,2.656500155,18.13814588,NA,40.58560339,1.183174465,NA,NA,1.0301608,83.43,84.76,84.1,NA,6.0003,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
